MovieID,Title,Genres,new_title
3241,"Cup, The (Phörpa) (1999)",Comedy,1999 Cup Phörpa
3242,Santitos (1997),Comedy,1997 Santitos
3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama,1964 Am Cuba Cuba/Ya I Kuba Soy
3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime,1992 Hard-Boiled Lashou shentan
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama,1992 Bites C'est Dog Man arrivé chez de près vous
3267,"Mariachi, El (1992)",Action|Thriller,1992 El Mariachi
3277,Beloved/Friend (Amigo/Amado) (1999),Drama,1999 Amigo/Amado Beloved/Friend
3278,Gendernauts (1999),Documentary,1999 Gendernauts
3279,Knockout (1999),Action|Adventure,1999 Knockout
3282,Different for Girls (1996),Comedy,1996 Different Girls for
3288,Cotton Mary (1999),Drama,1999 Cotton Mary
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,1999 Less Not One Yi bu dou ge neng shao
3290,Soft Toilet Seats (1999),Comedy,1999 Seats Soft Toilet
3291,Trois (2000),Thriller,2000 Trois
3292,"Big Combo, The (1955)",Film-Noir,1955 Big Combo
3293,Conceiving Ada (1997),Drama|Sci-Fi,1997 Ada Conceiving
3297,With Byrd at the South Pole (1930),Documentary,1930 Byrd Pole South With at
3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary,1999 : Black Dark End Heroin Street Tar of
3304,Blue Collar (1978),Crime|Drama,1978 Blue Collar
3305,Bluebeard (1944),Film-Noir|Horror,1944 Bluebeard
3309,"Dog's Life, A (1920)",Comedy,'s 1920 A Dog Life
3311,"Man from Laramie, The (1955)",Western,1955 Laramie Man from
3312,"McCullochs, The (1975)",Drama,1975 McCullochs
3314,"Big Trees, The (1952)",Action|Drama,1952 Big Trees
3318,Deterrence (1998),Thriller,1998 Deterrence
3319,Judy Berlin (1999),Drama,1999 Berlin Judy
3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,1999 Mifune Mifunes sang sidste
3321,"Waiting Game, The (2000)",Comedy,2000 Game Waiting
3322,3 Strikes (2000),Comedy,2000 3 Strikes
3327,Beyond the Mat (2000),Documentary,2000 Beyond Mat
3332,"Legend of Lobo, The (1962)",Adventure|Children's,1962 Legend Lobo of
3333,"Killing of Sister George, The (1968)",Drama,1968 George Killing Sister of
3335,Jail Bait (1954),Crime|Drama,1954 Bait Jail
3336,It Happened Here (1961),Drama,1961 Happened Here It
3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama,'is 'll 's 1967 Forget I Name Never What
3339,Cross of Iron (1977),War,1977 Cross Iron of
3340,Bride of the Monster (1956),Horror|Sci-Fi,1956 Bride Monster of
3343,And God Created Woman (1988),Comedy|Drama|Romance,1988 And Created God Woman
3346,Color Me Blood Red (1965),Horror,1965 Blood Color Me Red
3348,"Night Visitor, The (1970)",Crime|Thriller,1970 Night Visitor
3349,"Perils of Pauline, The (1947)",Comedy,1947 Pauline Perils of
3351,Two Thousand Maniacs! (1964),Horror,! 1964 Maniacs Thousand Two
3352,Brown's Requiem (1998),Drama,'s 1998 Brown Requiem
3355,"Ninth Gate, The (2000)",Thriller,2000 Gate Ninth
3356,Condo Painting (2000),Documentary,2000 Condo Painting
3357,East-West (Est-ouest) (1999),Drama|Romance,1999 East-West Est-ouest
3366,Where Eagles Dare (1969),Action|Adventure|War,1969 Dare Eagles Where
3367,"Devil's Brigade, The (1968)",War,'s 1968 Brigade Devil
3369,Any Number Can Win (Mélodie en sous-sol ) (1963),Crime,1963 Any Can Mélodie Number Win en sous-sol
3371,Bound for Glory (1976),Drama,1976 Bound Glory for
3373,Buck and the Preacher (1972),Western,1972 Buck Preacher and
3374,Daughters of the Dust (1992),Drama,1992 Daughters Dust of
3375,Destination Moon (1950),Sci-Fi,1950 Destination Moon
3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance,1949 Fantastic Fantastique La Night Nuit
3377,Hangmen Also Die (1943),Drama|War,1943 Also Die Hangmen
3378,"Ogre, The (Der Unhold) (1996)",Drama,1996 Der Ogre Unhold
3380,Railroaded! (1947),Film-Noir,! 1947 Railroaded
3381,Slaves to the Underground (1997),Comedy|Drama,1997 Slaves Underground to
3382,Song of Freedom (1936),Drama,1936 Freedom Song of
3383,Big Fella (1937),Drama|Musical,1937 Big Fella
3391,Who's That Girl? (1987),Comedy,'s 1987 ? Girl That Who
3399,Sesame Street Presents Follow That Bird (1985),Children's|Comedy,1985 Bird Follow Presents Sesame Street That
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,... 1985 Baby Legend Lost Secret of
3406,Captain Horatio Hornblower (1951),Action|Adventure|War,1951 Captain Horatio Hornblower
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama,1999 Are Attendent Carriers Convoyeurs Les Waiting
3411,Babymother (1998),Drama,1998 Babymother
3412,"Bear, The (1988)",Adventure,1988 Bear
3413,Impact (1949),Crime|Drama,1949 Impact
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975 Mirror Zerkalo
3416,"Trial, The (Le Procès) (1963)",Drama,1963 Le Procès Trial
3419,Something for Everyone (1970),Comedy|Crime,1970 Everyone Something for
3420,...And Justice for All (1979),Drama|Thriller,... 1979 All And Justice for
3421,Animal House (1978),Comedy,1978 Animal House
3427,Coogan's Bluff (1968),Crime,'s 1968 Bluff Coogan
3429,Creature Comforts (1990),Animation|Comedy,1990 Comforts Creature
3437,Cool as Ice (1991),Drama,1991 Cool Ice as
3443,Born American (1986),Action|Drama|Thriller,1986 American Born
3456,"Color of Paradise, The (Rang-e Khoda) (1999)",Drama,1999 Color Khoda Paradise Rang-e of
3457,Waking the Dead (1999),Drama,1999 Dead Waking
3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance,1989 Arena Blood Sand Sangre and y
3460,Hillbillys in a Haunted House (1967),Comedy,1967 Haunted Hillbillys House a in
3463,Last Resort (1994),Comedy,1994 Last Resort
3464,Solar Crisis (1993),Sci-Fi|Thriller,1993 Crisis Solar
3465,That's Life! (1986),Drama,! 's 1986 Life That
3470,Dersu Uzala (1974),Adventure|Drama,1974 Dersu Uzala
3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror,. 1960 City Dead Horror Hotel a.k.a of
3473,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy,1976 2000 25 Be Jonah Who Will Year in
3482,Price of Glory (2000),Drama,2000 Glory Price of
3485,Autopsy (Macchie Solari) (1975),Horror,1975 Autopsy Macchie Solari
3486,Devil Girl From Mars (1954),Sci-Fi,1954 Devil From Girl Mars
3487,"Dorado, El (1967)",Western,1967 Dorado El
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi,1959 Demon Hideous Sun
3490,Horror Express (1972),Horror,1972 Express Horror
3491,My Chauffeur (1986),Comedy,1986 Chauffeur My
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,1973 Carnale Corpi Presentano Torso Tracce Violenza di
3495,Roadside Prophets (1992),Comedy|Drama,1992 Prophets Roadside
3503,Solaris (Solyaris) (1972),Drama|Sci-Fi,1972 Solaris Solyaris
3509,Black and White (1999),Drama,1999 Black White and
3515,Me Myself I (2000),Comedy,2000 I Me Myself
3517,"Bells, The (1926)",Crime|Drama,1926 Bells
3518,"End of Violence, The (1997)",Drama|Thriller,1997 End Violence of
3520,How to Stuff a Wild Bikini (1965),Comedy,1965 Bikini How Stuff Wild a to
3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama,1971 Sacco Sacco Vanzetti Vanzetti and e
3523,Taffin (1988),Action|Thriller,1988 Taffin
3530,Smoking/No Smoking (1993),Comedy,1993 Smoking Smoking/No
3532,Freedom for Us (À nous la liberté ) (1931),Comedy,1931 Freedom Us for la liberté nous À
3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama,'s 1963 Actor An Henge Revenge Yukinojo
3538,East is East (1999),Comedy,1999 East East is
3540,Passion of Mind (1999),Romance|Thriller,1999 Mind Passion of
3541,Third World Cop (1999),Action,1999 Cop Third World
3542,Coming Apart (1969),Drama,1969 Apart Coming
3547,Prick Up Your Ears (1987),Drama,1987 Ears Prick Up Your
3554,Love and Basketball (2000),Drama|Romance,2000 Basketball Love and
3557,Jennifer 8 (1992),Thriller,1992 8 Jennifer
3558,"Law, The (Le Legge) (1958)",Drama,1958 Law Le Legge
3560,Phantom Love (Ai No Borei) (1978),Drama,1978 Ai Borei Love No Phantom
3561,Stacy's Knights (1982),Drama,'s 1982 Knights Stacy
3562,Committed (2000),Comedy|Drama,2000 Committed
3566,"Big Kahuna, The (2000)",Comedy|Drama,2000 Big Kahuna
3567,Bossa Nova (1999),Comedy,1999 Bossa Nova
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,1998 Idioterne Idiots
3570,"Last September, The (1999)",Drama,1999 Last September
3571,Time Code (2000),Drama,2000 Code Time
3575,Defying Gravity (1997),Drama,1997 Defying Gravity
3577,Two Moon Juction (1988),Drama,1988 Juction Moon Two
3579,I Dreamed of Africa (2000),Drama,2000 Africa Dreamed I of
3582,"Jails, Hospitals & Hip-Hop (2000)",Drama,& 2000 Hip-Hop Hospitals Jails
3583,Black Tights (Les Collants Noirs) (1960),Drama,1960 Black Collants Les Noirs Tights
3585,"Great Locomotive Chase, The (1956)",Adventure|War,1956 Chase Great Locomotive
3588,"King of Marvin Gardens, The (1972)",Crime|Drama,1972 Gardens King Marvin of
3589,"Kill, Baby... Kill! (Operazione Paura) (1966)",Horror,! ... 1966 Baby Kill Kill Operazione Paura
3592,Time Masters (Les Maîtres du Temps) (1982),Animation|Sci-Fi,1982 Les Masters Maîtres Temps Time du
3595,Held Up (2000),Comedy,2000 Held Up
3600,Blue Hawaii (1961),Comedy|Musical,1961 Blue Hawaii
3601,"Castaway Cowboy, The (1974)",Comedy|Western,1974 Castaway Cowboy
3602,G. I. Blues (1960),Musical,1960 Blues G. I.
3603,"Gay Deceivers, The (1969)",Comedy,1969 Deceivers Gay
3605,King Creole (1958),Drama|Musical,1958 Creole King
3607,One Little Indian (1973),Comedy|Drama|Western,1973 Indian Little One
3610,Roustabout (1964),Musical,1964 Roustabout
3611,Saludos Amigos (1943),Animation|Children's|Comedy,1943 Amigos Saludos
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance,1976 Rose Slipper and
3613,Things Change (1988),Comedy,1988 Change Things
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,1997 Fingerprints Myth of
3621,Possession (1981),Drama|Horror,1981 Possession
3623,Mission: Impossible 2 (2000),Action|Thriller,2 2000 : Impossible Mission
3626,8 1/2 Women (1999),Comedy,1/2 1999 8 Women
3630,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror,1974 Casa Exorcism House La dell'esorcismo of
3631,It's in the Water (1998),Comedy,'s 1998 It Water in
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama,1998 Can Ceux Love Me Take Those Train Who le m'aiment prendront qui train
3637,Vagabond (Sans toit ni loi) (1985),Drama,1985 Sans Vagabond loi ni toit
3641,"Woman of Paris, A (1923)",Drama,1923 A Paris Woman of
3642,In Old California (1942),Western,1942 California In Old
3644,Dark Command (1940),Western,1940 Command Dark
3645,Cleo From 5 to 7 (Cléo de 5 à 7) (1962),Drama,1962 5 5 7 7 Cleo Cléo From de to à
3647,Running Free (2000),Drama,2000 Free Running
3650,Anguish (Angustia) (1986),Horror,1986 Anguish Angustia
3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,1972 Blood Bride Ensangrentada La Novia Spattered
3652,City of the Living Dead (Paura nella città dei morti viventi) (1980),Horror,1980 City Dead Living Paura città dei morti nella of viventi
3653,"Endless Summer, The (1966)",Documentary,1966 Endless Summer
3655,Blow-Out (La Grande Bouffe) (1973),Drama,1973 Blow-Out Bouffe Grande La
3656,Lured (1947),Crime,1947 Lured
3657,Pandora and the Flying Dutchman (1951),Drama,1951 Dutchman Flying Pandora and
3659,Quatermass II (1957),Sci-Fi|Thriller,1957 II Quatermass
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,1994 5 : Chapter Final Master Puppet
3665,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller,1998 Curse Master Puppet of
3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller,1999 Puppetmaster Retro
3667,Rent-A-Cop (1988),Action|Comedy,1988 Rent-A-Cop
3670,"Story of G.I. Joe, The (1945)",War,. 1945 G.I Joe Story of
3681,For a Few Dollars More (1965),Western,1965 Dollars Few For More a
3687,Light Years (1988),Sci-Fi,1988 Light Years
3693,"Toxic Avenger, The (1985)",Comedy|Horror,1985 Avenger Toxic
3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi,. 1981 2 Mad Max Road Warrior a.k.a
3717,Gone in 60 Seconds (2000),Action|Crime,2000 60 Gone Seconds in
3718,American Pimp (1999),Documentary,1999 American Pimp
3721,Trixie (1999),Comedy,1999 Trixie
3722,Live Virgin (1999),Comedy,1999 Live Virgin
3728,One False Move (1991),Thriller,1991 False Move One
3734,Prince of the City (1981),Drama,1981 City Prince of
3736,"Big Carnival, The (1951)",Drama,1951 Big Carnival
3742,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War,1925 Battleship Bronenosets Potemkin Potyomkin
3746,Butterfly (La Lengua de las Mariposas) (2000),Drama|War,2000 Butterfly La Lengua Mariposas de las
3748,"Match, The (1999)",Comedy|Romance,1999 Match
3749,Time Regained (Le Temps Retrouvé) (1999),Drama,1999 Le Regained Retrouvé Temps Time
3750,Boricua's Bond (2000),Drama,'s 2000 Bond Boricua
3752,"Me, Myself and Irene (2000)",Comedy,2000 Irene Me Myself and
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy,2000 Adventures Bullwinkle Rocky and of
3757,Asylum (1972),Horror,1972 Asylum
3759,Fun and Fancy Free (1947),Animation|Children's|Musical,1947 Fancy Free Fun and
3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama,. 1993 Blood Blood Bound Honor In Out a.k.a by
3762,Daughter of Dr. Jeckyll (1957),Horror,1957 Daughter Dr. Jeckyll of
3764,F/X 2 (1992),Action|Crime|Thriller,1992 2 F/X
3771,"Golden Voyage of Sinbad, The (1974)",Action|Adventure,1974 Golden Sinbad Voyage of
3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror,1969 Della Follia For Hatchet Honeymoon Rosso Segno
3775,Make Mine Music (1946),Animation|Children's|Musical,1946 Make Mine Music
3776,Melody Time (1948),Animation|Children's|Musical,1948 Melody Time
3777,Nekromantik (1987),Comedy|Horror,1987 Nekromantik
3778,On Our Merry Way (1948),Comedy|Drama,1948 Merry On Our Way
3779,Project Moon Base (1953),Sci-Fi,1953 Base Moon Project
3780,Rocketship X-M (1950),Sci-Fi,1950 Rocketship X-M
3781,Shaft in Africa (1973),Action|Crime,1973 Africa Shaft in
3782,Shaft's Big Score! (1972),Action|Crime,! 's 1972 Big Score Shaft
3787,Shower (Xizhao) (1999),Comedy,1999 Shower Xizhao
3789,"Pawnbroker, The (1965)",Drama,1965 Pawnbroker
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller,. 2000 Crocodiles Immortality Wisdom a.k.a of
3799,Pokémon the Movie 2000 (2000),Animation|Children's,2000 2000 Movie Pokémon
3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance,1999 Amants Criminal Criminels Les Lovers
3803,Greaser's Palace (1972),Drama,'s 1972 Greaser Palace
3804,H.O.T.S. (1979),Comedy,. 1979 H.O.T.S
3805,Knightriders (1981),Action|Adventure|Drama,1981 Knightriders
3806,MacKenna's Gold (1969),Western,'s 1969 Gold MacKenna
3808,Two Women (La Ciociara) (1961),Drama|War,1961 Ciociara La Two Women
3811,Breaker Morant (1980),Drama|War,1980 Breaker Morant
3812,Everything You Always Wanted to Know About Sex (1972),Comedy,1972 About Always Everything Know Sex Wanted You to
3816,"Official Story, The (La Historia Oficial) (1985)",Drama,1985 Historia La Official Oficial Story
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama,1996 Other Side Sunday Søndagsengler of
3818,Pot O' Gold (1941),Comedy|Musical,1941 Gold O Pot
3819,Tampopo (1986),Comedy,1986 Tampopo
3820,Thomas and the Magic Railroad (2000),Children's,2000 Magic Railroad Thomas and
3822,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,1999 Bridge Fille Girl La Pont le on sur
3828,Better Living (1998),Comedy,1998 Better Living
3829,Mad About Mambo (2000),Comedy|Romance,2000 About Mad Mambo
3832,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror,1963 Black Della I Paura Sabbath Tre Volti
3842,Make Them Die Slowly (Cannibal Ferox) (1980),Horror,1980 Cannibal Die Ferox Make Slowly Them
3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),Drama,# & 1956 8230 ; And Created Créa Dieu Et Femme God Woman la
3847,"Ilsa, She Wolf of the SS (1974)",Horror,1974 Ilsa SS She Wolf of
3848,Silent Fall (1994),Drama|Thriller,1994 Fall Silent
3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller,1969 ? Alice Aunt Happened Whatever to
3851,I'm the One That I Want (2000),Comedy,'m 2000 I I One That Want
3853,"Tic Code, The (1998)",Drama,1998 Code Tic
3854,Aimée & Jaguar (1999),Drama|Romance,& 1999 Aimée Jaguar
3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,1999 Affair An Liaison Love Pornographique Une of
3856,Autumn Heart (1999),Drama,1999 Autumn Heart
3860,"Opportunists, The (1999)",Crime,1999 Opportunists
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,1999 2000 Godzilla Gojira mireniamu ni-sen
3866,Sunset Strip (2000),Comedy,2000 Strip Sunset
3867,All the Rage (a.k.a. It's the Rage) (1999),Drama,'s . 1999 All It Rage Rage a.k.a
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,1/2 1991 2 : Fear Gun Naked Smell of
3874,"Couch in New York, A (1996)",Comedy|Romance,1996 A Couch New York in
3875,"Devil Rides Out, The (1968)",Horror,1968 Devil Out Rides
3876,Jerry & Tom (1998),Drama,& 1998 Jerry Tom
3878,X: The Unknown (1956),Sci-Fi,1956 : Unknown X
3880,"Ballad of Ramblin' Jack, The (2000)",Documentary,2000 Ballad Jack Ramblin of
3881,Bittersweet Motel (2000),Documentary,2000 Bittersweet Motel
3883,Catfish in Black Bean Sauce (2000),Comedy|Drama,2000 Bean Black Catfish Sauce in
3885,Love & Sex (2000),Comedy|Romance,& 2000 Love Sex
3886,Steal This Movie! (2000),Drama,! 2000 Movie Steal This
3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama,... 1998 Back Be Coney Five From God Island Mission Went a by on to
3890,Back Stage (2000),Documentary,2000 Back Stage
3891,Turn It Up (2000),Crime|Drama,2000 It Turn Up
3892,Anatomy (Anatomie) (2000),Horror,2000 Anatomie Anatomy
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,2000 Crime Punishment Suburbia and in
3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama,1999 Bodeos Bordeaux Goya Goya en in
3903,Urbania (2000),Drama,2000 Urbania
3904,"Uninvited Guest, An (2000)",Drama,2000 An Guest Uninvited
3905,"Specials, The (2000)",Comedy,2000 Specials
3907,"Prince of Central Park, The (1999)",Drama,1999 Central Park Prince of
3913,Barenaked in America (1999),Documentary,1999 America Barenaked in
3914,"Broken Hearts Club, The (2000)",Drama,2000 Broken Club Hearts
3920,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy,! 1993 Close Faraway Ferne In Nah So So Weiter
3921,Beach Party (1963),Comedy,1963 Beach Party
3923,Return of the Fly (1959),Horror|Sci-Fi,1959 Fly Return of
3924,Pajama Party (1964),Comedy,1964 Pajama Party
3925,Stranger Than Paradise (1984),Comedy,1984 Paradise Stranger Than
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,1948 Abbott Costello Frankenstein Meet and
3930,"Creature From the Black Lagoon, The (1954)",Horror,1954 Black Creature From Lagoon
3931,"Giant Gila Monster, The (1959)",Horror|Sci-Fi,1959 Giant Gila Monster
3934,Kronos (1957),Sci-Fi,1957 Kronos
3935,Kronos (1973),Horror,1973 Kronos
3936,"Phantom of the Opera, The (1943)",Drama|Thriller,1943 Opera Phantom of
3944,Bootmen (2000),Comedy|Drama,2000 Bootmen
